machineid;timestamp;isdisturbed
G352-2188;2020-08-21 05:34:20.366+00;True
G352-2188;2020-08-21 05:44:07.19+00;False
G352-2188;2020-08-21 06:14:46.504+00;True
G352-2188;2020-08-21 06:14:54.129+00;False
G352-2188;2020-08-21 06:15:02.004+00;True
G352-2188;2020-08-21 06:15:17.176+00;False
G352-2188;2020-08-26 19:33:27.49+00;True
G352-2188;2020-08-26 19:35:15.473+00;False
G352-2188;2020-08-26 19:35:15.926+00;True
G352-2188;2020-08-26 19:35:20.441+00;False
G352-2188;2020-08-27 01:37:57.228+00;True
G352-2188;2020-08-27 04:20:09.649+00;False
G352-2188;2020-08-27 04:20:24.412+00;True
G352-2188;2020-08-27 04:20:31.159+00;False
G352-2188;2020-08-27 04:20:32.48+00;True
G352-2188;2020-08-27 04:24:07.072+00;False
G352-2188;2020-08-27 04:24:07.541+00;True
G352-2188;2020-08-27 04:24:39.276+00;False
G352-2188;2020-08-27 04:24:39.635+00;True
G352-2188;2020-08-27 04:31:11.722+00;False
G352-2188;2020-08-27 04:56:00.522+00;True
G352-2188;2020-08-27 04:56:30.154+00;False
G352-2188;2020-08-27 07:43:06.784+00;True
G352-2188;2020-08-27 07:43:12.498+00;False
G352-2188;2020-08-27 12:16:14.737+00;True
G352-2188;2020-08-27 12:17:27.998+00;False
G352-2188;2020-08-27 15:46:15.247+00;True
G352-2188;2020-08-27 15:46:20.879+00;False
G352-2188;2020-08-27 16:49:18.599+00;True
G352-2188;2020-08-27 17:05:47.103+00;False
G352-2188;2020-08-27 17:05:53.617+00;True
G352-2188;2020-08-27 17:06:25.274+00;False
G352-2188;2020-08-27 17:06:31.414+00;True
G352-2188;2020-08-27 17:08:28.826+00;False
G352-2188;2020-08-27 17:08:56.857+00;True
G352-2188;2020-08-28 04:30:45.581+00;False
G352-2188;2020-08-28 10:05:14.181+00;True
G352-2188;2020-08-28 10:05:31.424+00;False
G352-2188;2020-08-31 04:39:31.71+00;True
G352-2188;2020-08-31 04:40:06.371+00;False
G352-2188;2020-08-31 04:47:04.208+00;True
G352-2188;2020-08-31 04:51:25.767+00;False
G352-2188;2020-08-31 04:53:35.519+00;True
G352-2188;2020-08-31 04:55:47.551+00;False
G352-2188;2020-08-31 09:05:17.877+00;True
G352-2188;2020-08-31 09:05:26.971+00;False
G352-2188;2020-08-31 11:09:58.126+00;True
G352-2188;2020-08-31 11:31:10.119+00;False
G352-2188;2020-08-31 11:32:00.731+00;True
G352-2188;2020-08-31 11:33:08.793+00;False
G352-2188;2020-08-31 11:33:37.485+00;True
G352-2188;2020-08-31 11:36:14.196+00;False
G352-2188;2020-08-31 11:36:51.003+00;True
G352-2188;2020-08-31 11:37:42.465+00;False
G352-2188;2020-08-31 12:58:54.867+00;True
G352-2188;2020-08-31 12:59:06.736+00;False
G352-2188;2020-08-31 14:05:23.528+00;True
G352-2188;2020-08-31 14:05:25.59+00;False
G352-2188;2020-08-31 16:27:34.853+00;True
G352-2188;2020-08-31 16:28:42.948+00;False
G352-2188;2020-08-31 17:36:43.759+00;True
G352-2188;2020-08-31 17:38:00.338+00;False
G352-2188;2020-08-31 18:34:21.252+00;True
G352-2188;2020-08-31 18:35:04.281+00;False
G352-2217;2020-06-01 09:37:03.535+00;False
G352-2217;2020-06-01 09:37:05.16+00;True
G352-2217;2020-06-01 09:37:14.535+00;False
G352-2217;2020-06-01 11:10:36.754+00;True
G352-2217;2020-06-01 11:13:23.425+00;False
G352-2217;2020-06-02 02:59:57.823+00;True
G352-2217;2020-06-02 09:29:43.69+00;False
G352-2217;2020-06-02 10:48:57.903+00;True
G352-2217;2020-06-02 10:49:05.262+00;False
G352-2217;2020-06-02 10:49:39.856+00;True
G352-2217;2020-06-02 10:52:54.856+00;False
G352-2217;2020-06-02 10:53:29.84+00;True
G352-2217;2020-06-02 13:42:26.122+00;False
G352-2217;2020-06-02 13:43:22.106+00;True
G352-2217;2020-06-02 13:43:26.887+00;False
G352-2217;2020-06-03 02:59:06.39+00;True
G352-2217;2020-06-03 09:41:30.945+00;False
G352-2217;2020-06-03 10:22:14.883+00;True
G352-2217;2020-06-03 11:11:39.353+00;False
G352-2217;2020-06-03 11:12:31.978+00;True
G352-2217;2020-06-03 11:15:43.166+00;False
G352-2217;2020-06-04 03:40:58.62+00;True
G352-2217;2020-06-04 09:37:39.372+00;False
G352-2217;2020-06-04 19:52:42.643+00;True
G352-2217;2020-06-04 23:11:59.034+00;False
G352-2217;2020-06-05 00:32:31.253+00;True
G352-2217;2020-06-06 00:45:44.584+00;False
G352-2217;2020-06-06 00:45:45.115+00;True
G352-2217;2020-06-06 00:47:34.349+00;False
G352-2217;2020-06-06 03:39:47.756+00;True
G352-2217;2020-06-08 09:30:43.631+00;False
G352-2217;2020-06-08 09:35:02.459+00;True
G352-2217;2020-06-08 09:35:14.615+00;False
G352-2217;2020-06-08 09:36:34.209+00;True
G352-2217;2020-06-08 09:37:51.209+00;False
G352-2217;2020-06-08 09:37:56.99+00;True
G352-2217;2020-06-08 09:38:15.412+00;False
G352-2217;2020-06-08 09:38:21.803+00;True
G352-2217;2020-06-08 09:38:23.584+00;False
G352-2217;2020-06-08 09:38:28.787+00;True
G352-2217;2020-06-08 09:38:30.631+00;False
G352-2217;2020-06-08 09:38:41.787+00;True
G352-2217;2020-06-08 09:38:55.209+00;False
G352-2217;2020-06-08 09:39:11.193+00;True
G352-2217;2020-06-08 09:39:20.397+00;False
G352-2217;2020-06-08 09:39:26.584+00;True
G352-2217;2020-06-08 09:39:29.209+00;False
G352-2217;2020-06-08 09:39:34.178+00;True
G352-2217;2020-06-08 09:40:00.178+00;False
G352-2217;2020-06-08 09:40:15.209+00;True
G352-2217;2020-06-08 09:40:29.193+00;False
G352-2217;2020-06-08 09:40:42.771+00;True
G352-2217;2020-06-08 09:40:54.006+00;False
G352-2217;2020-06-08 09:42:36.787+00;True
G352-2217;2020-06-08 09:42:50.787+00;False
G352-2217;2020-06-08 09:44:08.975+00;True
G352-2217;2020-06-08 09:44:32.193+00;False
G352-2217;2020-06-08 14:10:20.412+00;True
G352-2217;2020-06-08 20:23:53.592+00;False
G352-2217;2020-06-08 20:24:05.155+00;True
G352-2217;2020-06-09 02:56:56.329+00;False
G352-2217;2020-06-09 03:38:33.833+00;True
G352-2217;2020-06-10 02:43:10.968+00;False
G352-2217;2020-06-10 03:39:10.657+00;True
G352-2217;2020-06-10 12:05:32.785+00;False
G352-2217;2020-06-10 12:11:21.144+00;True
G352-2217;2020-06-10 12:11:24.363+00;False
G352-2217;2020-06-10 12:11:41.738+00;True
G352-2217;2020-06-10 12:11:44.754+00;False
G352-2217;2020-06-10 12:11:56.363+00;True
G352-2217;2020-06-10 12:12:03.363+00;False
G352-2217;2020-06-10 12:12:43.551+00;True
G352-2217;2020-06-10 12:12:52.16+00;False
G352-2217;2020-06-10 12:13:23.144+00;True
G352-2217;2020-06-10 12:13:26.754+00;False
G352-2217;2020-06-10 12:14:02.941+00;True
G352-2217;2020-06-10 12:14:45.535+00;False
G352-2217;2020-06-10 12:16:03.926+00;True
G352-2217;2020-06-10 12:16:08.551+00;False
G352-2217;2020-06-10 12:38:27.504+00;True
G352-2217;2020-06-10 12:38:38.285+00;False
G352-2217;2020-06-10 12:56:07.066+00;True
G352-2217;2020-06-10 13:07:04.238+00;False
G352-2217;2020-06-10 13:10:38.223+00;True
G352-2217;2020-06-10 13:11:12.223+00;False
G352-2217;2020-06-10 13:11:33.238+00;True
G352-2217;2020-06-10 13:14:51.426+00;False
G352-2217;2020-06-10 13:17:42.223+00;True
G352-2217;2020-06-10 13:18:33.598+00;False
G352-2217;2020-06-10 13:20:25.988+00;True
G352-2217;2020-06-10 13:20:33.598+00;False
G352-2217;2020-06-10 13:28:44.988+00;True
G352-2217;2020-06-10 13:29:15.988+00;False
G352-2217;2020-06-10 13:38:06.176+00;True
G352-2217;2020-06-10 13:38:16.566+00;False
G352-2217;2020-06-11 03:38:58.91+00;True
G352-2217;2020-06-16 09:17:40.133+00;False
G352-2217;2020-06-16 17:37:39.871+00;True
G352-2217;2020-06-16 18:50:19.887+00;False
G352-2217;2020-06-17 02:43:39.198+00;True
G352-2217;2020-06-17 09:09:20.844+00;False
G352-2217;2020-06-17 18:23:12.487+00;True
G352-2217;2020-06-18 02:12:54.227+00;False
G352-2217;2020-06-18 02:51:30.946+00;True
G352-2217;2020-06-18 09:38:41.684+00;False
G352-2217;2020-06-19 02:12:20.15+00;True
G352-2217;2020-06-19 09:29:58.515+00;False
G352-2217;2020-06-20 02:57:00.248+00;True
G352-2217;2020-06-20 15:18:41.075+00;False
G352-2217;2020-06-20 15:19:43.06+00;True
G352-2217;2020-06-20 15:19:50.466+00;False
G352-2217;2020-06-20 17:02:50.846+00;True
G352-2217;2020-06-23 09:12:17.349+00;False
G352-2217;2020-06-23 19:51:11.49+00;True
G352-2217;2020-06-24 00:31:46.271+00;False
G352-2217;2020-06-24 01:06:33.381+00;True
G352-2217;2020-06-24 03:01:28.146+00;False
G352-2217;2020-06-24 03:53:30.818+00;True
G352-2217;2020-06-24 09:12:26.236+00;False
G352-2217;2020-06-24 09:17:48.033+00;True
G352-2217;2020-06-24 11:04:24.596+00;False
G352-2217;2020-06-24 12:26:47.236+00;True
G352-2217;2020-06-24 12:27:03.236+00;False
G352-2217;2020-06-24 12:27:34.221+00;True
G352-2217;2020-06-24 12:27:40.611+00;False
G352-2217;2020-06-24 14:47:03.924+00;True
G352-2217;2020-06-24 14:48:32.533+00;False
G352-2217;2020-06-24 14:48:54.721+00;True
G352-2217;2020-06-24 14:49:03.549+00;False
G352-2217;2020-06-24 14:49:27.939+00;True
G352-2217;2020-06-24 14:50:08.908+00;False
G352-2217;2020-06-24 14:50:26.908+00;True
G352-2217;2020-06-24 14:51:00.33+00;False
G352-2217;2020-06-24 14:54:05.705+00;True
G352-2217;2020-06-24 14:54:35.908+00;False
G352-2217;2020-06-24 14:55:30.705+00;True
G352-2217;2020-06-24 14:55:36.518+00;False
G352-2217;2020-06-24 14:55:39.111+00;True
G352-2217;2020-06-24 14:55:44.518+00;False
G352-2217;2020-06-24 14:56:53.361+00;True
G352-2217;2020-06-24 14:57:24.721+00;False
G352-2217;2020-06-24 15:01:16.299+00;True
G352-2217;2020-06-24 15:01:22.502+00;False
G352-2217;2020-06-24 15:08:59.08+00;True
G352-2217;2020-06-24 15:09:16.471+00;False
G352-2217;2020-06-24 15:13:23.674+00;True
G352-2217;2020-06-24 15:13:27.893+00;False
G352-2217;2020-06-24 15:13:40.064+00;True
G352-2217;2020-06-24 15:13:58.689+00;False
G352-2217;2020-06-24 15:21:11.861+00;True
G352-2217;2020-06-24 15:31:29.439+00;False
G352-2217;2020-06-25 01:04:22.967+00;True
G352-2217;2020-06-27 01:49:45.174+00;False
G352-2217;2020-06-27 02:24:04.893+00;True
G352-2217;2020-06-30 09:21:16.807+00;False
G352-2217;2020-07-01 01:22:33.97+00;True
G352-2217;2020-07-01 01:22:36.767+00;False
G352-2217;2020-07-01 01:26:13.157+00;True
G352-2217;2020-07-01 01:28:53.673+00;False
G352-2217;2020-07-01 02:03:50.048+00;True
G352-2217;2020-07-01 09:49:32.16+00;False
G352-2217;2020-07-01 10:20:10.316+00;True
G352-2217;2020-07-01 10:30:49.504+00;False
G352-2217;2020-07-01 10:31:03.879+00;True
G352-2217;2020-07-01 10:31:29.488+00;False
G352-2217;2020-07-02 03:02:19.427+00;True
G352-2217;2020-07-02 14:04:18.654+00;False
G352-2217;2020-07-03 01:15:36.443+00;True
G352-2217;2020-07-07 09:38:24.022+00;False
G352-2217;2020-07-07 09:46:10.413+00;True
G352-2217;2020-07-08 00:19:01.157+00;False
G352-2217;2020-07-08 01:06:03.251+00;True
G352-2217;2020-07-09 02:05:15.861+00;False
G352-2217;2020-07-09 02:48:26.798+00;True
G352-2217;2020-07-09 09:51:34.127+00;False
G352-2217;2020-07-10 01:45:32.517+00;True
G352-2217;2020-07-13 09:03:05.102+00;False
G352-2217;2020-07-13 09:07:37.008+00;True
G352-2217;2020-07-13 09:08:39.868+00;False
G352-2217;2020-07-13 09:08:46.086+00;True
G352-2217;2020-07-13 09:08:58.664+00;False
G352-2217;2020-07-13 12:58:56.171+00;True
G352-2217;2020-07-13 16:59:39.565+00;False
G352-2217;2020-07-13 17:40:50.097+00;True
G352-2217;2020-07-13 17:41:18.268+00;False
G352-2217;2020-07-13 17:48:36.083+00;True
G352-2217;2020-07-13 17:48:48.224+00;False
G352-2217;2020-07-13 17:53:06.271+00;True
G352-2217;2020-07-13 17:53:31.271+00;False
G352-2217;2020-07-13 17:54:31.255+00;True
G352-2217;2020-07-13 17:55:47.458+00;False
G352-2217;2020-07-13 18:19:30.789+00;True
G352-2217;2020-07-14 09:33:04.647+00;False
G352-2217;2020-07-14 09:40:53.227+00;True
G352-2217;2020-07-14 09:40:57.04+00;False
G352-2217;2020-07-14 09:41:43.024+00;True
G352-2217;2020-07-14 09:42:01.43+00;False
G352-2217;2020-07-14 09:43:05.837+00;True
G352-2217;2020-07-14 10:10:00.378+00;False
G352-2217;2020-07-14 10:10:51.956+00;True
G352-2217;2020-07-14 10:11:35.534+00;False
G352-2217;2020-07-14 17:43:58.212+00;True
G352-2217;2020-07-14 17:44:07.993+00;False
G352-2217;2020-07-14 17:44:08.603+00;True
G352-2217;2020-07-14 17:44:16.212+00;False
G352-2217;2020-07-14 17:44:16.618+00;True
G352-2217;2020-07-17 09:35:27.588+00;False
G352-2217;2020-07-17 09:36:01.823+00;True
G352-2217;2020-07-17 09:36:29.401+00;False
G352-2217;2020-07-17 09:36:39.823+00;True
G352-2217;2020-07-21 09:19:24.471+00;False
G352-2217;2020-07-21 20:16:38.443+00;True
G352-2217;2020-07-23 09:05:48.185+00;False
G352-2217;2020-07-23 09:06:13.888+00;True
G352-2217;2020-07-23 09:06:24.701+00;False
G352-2217;2020-07-23 17:53:58.372+00;True
G352-2217;2020-07-24 14:03:01.151+00;False
G352-2217;2020-07-24 18:20:23.19+00;True
G352-2217;2020-07-28 11:24:06.016+00;False
G352-2217;2020-07-28 20:24:19.44+00;True
G352-2217;2020-07-29 11:05:19.326+00;False
G352-2217;2020-07-29 20:24:40.336+00;True
G352-2217;2020-07-31 11:53:00.551+00;False
G352-2217;2020-07-31 20:24:50.025+00;True
G352-2217;2020-08-04 11:00:13.688+00;False
G352-2217;2020-08-04 11:12:22.72+00;True
G352-2217;2020-08-04 11:12:30.642+00;False
G352-2217;2020-08-04 11:12:35.048+00;True
G352-2217;2020-08-04 11:12:39.845+00;False
G352-2217;2020-08-04 12:00:17.722+00;True
G352-2217;2020-08-04 12:00:40.144+00;False
G352-2217;2020-08-04 14:33:19.327+00;True
G352-2217;2020-08-04 15:06:00.255+00;False
G352-2217;2020-08-04 15:06:03.63+00;True
G352-2217;2020-08-05 12:36:13.288+00;False
G352-2217;2020-08-05 13:09:14.179+00;True
G352-2217;2020-08-05 13:09:35.991+00;False
G352-2217;2020-08-05 13:09:41.397+00;True
G352-2217;2020-08-05 13:10:02.382+00;False
G352-2217;2020-08-05 13:10:24.194+00;True
G352-2217;2020-08-05 13:10:36.616+00;False
G352-2217;2020-08-05 13:12:11.866+00;True
G352-2217;2020-08-05 13:15:21.569+00;False
G352-2217;2020-08-05 13:15:42.382+00;True
G352-2217;2020-08-05 13:15:58.976+00;False
G352-2217;2020-08-05 18:04:40.775+00;True
G352-2217;2020-08-05 18:04:52.759+00;False
G352-2217;2020-08-05 18:04:58.775+00;True
G352-2217;2020-08-05 18:05:15.353+00;False
G352-2217;2020-08-05 18:05:22.353+00;True
G352-2217;2020-08-06 11:04:15.054+00;False
G352-2217;2020-08-06 11:20:03.142+00;True
G352-2217;2020-08-06 11:20:07.877+00;False
G352-2217;2020-08-06 12:39:29.288+00;True
G352-2217;2020-08-06 15:15:44.564+00;False
G352-2217;2020-08-06 15:15:52.345+00;True
G352-2217;2020-08-06 15:16:00.361+00;False
G352-2217;2020-08-06 15:16:04.955+00;True
G352-2217;2020-08-10 12:22:33.918+00;False
G352-2217;2020-08-10 12:37:01.59+00;True
G352-2217;2020-08-10 12:37:11.497+00;False
G352-2217;2020-08-10 12:37:13.497+00;True
G352-2217;2020-08-10 12:37:35.309+00;False
G352-2217;2020-08-10 18:33:44.452+00;True
G352-2217;2020-08-13 10:49:46.732+00;False
G352-2217;2020-08-13 10:54:05.505+00;True
G352-2217;2020-08-13 11:08:50.476+00;False
G352-2217;2020-08-13 11:15:14.459+00;True
G352-2217;2020-08-13 11:15:21.724+00;False
G352-2217;2020-08-13 11:15:27.052+00;True
G352-2217;2020-08-13 11:15:37.271+00;False
G352-2217;2020-08-13 11:15:52.459+00;True
G352-2217;2020-08-13 11:16:02.256+00;False
G352-2217;2020-08-13 12:59:32.839+00;True
G352-2217;2020-08-17 11:12:59.288+00;False
G352-2217;2020-08-17 11:14:40.694+00;True
G352-2217;2020-08-17 11:15:06.491+00;False
G352-2217;2020-08-17 18:30:43.375+00;True
G352-2217;2020-08-18 11:04:35.358+00;False
G352-2217;2020-08-18 11:23:27.047+00;True
G352-2217;2020-08-18 11:23:52.704+00;False
G352-2217;2020-08-18 16:02:15.899+00;True
G352-2217;2020-08-19 19:54:45.938+00;False
G352-2217;2020-08-19 19:54:54.72+00;True
G352-2217;2020-08-25 11:01:44.906+00;False
G352-2217;2020-08-25 17:50:23.744+00;True
G352-2217;2020-08-26 11:25:37.908+00;False
G352-2217;2020-08-26 11:35:41.248+00;True
G352-2217;2020-08-26 11:36:13.498+00;False
G352-2217;2020-08-26 16:51:22.003+00;True
G352-2217;2020-08-26 16:52:41.425+00;False
G352-2217;2020-08-26 16:52:44.003+00;True
G352-2217;2020-08-27 13:42:06.845+00;False
G352-2217;2020-08-27 13:48:05.064+00;True
G352-2217;2020-08-27 13:48:17.705+00;False
G352-2217;2020-08-27 14:22:54.845+00;True
G352-2217;2020-08-27 14:23:12.845+00;False
G352-2217;2020-08-27 16:32:51.085+00;True
G352-2217;2020-08-27 17:06:11.21+00;False
G352-2217;2020-08-27 17:06:18.194+00;True
G552-2307;2020-07-29 06:41:47.566+00;False
G552-2307;2020-07-29 08:58:06.964+00;True
G552-2307;2020-07-29 08:59:20.565+00;False
G552-2307;2020-07-29 12:35:02.357+00;True
G552-2307;2020-07-29 12:40:14.421+00;False
G552-2307;2020-07-29 13:16:57.764+00;True
G552-2307;2020-07-29 13:23:53.834+00;False
G552-2307;2020-07-29 15:12:33.818+00;True
G552-2307;2020-07-29 15:14:17.746+00;False
G552-2307;2020-07-29 17:05:26.882+00;True
G552-2307;2020-07-29 17:07:11.013+00;False
G552-2307;2020-07-30 00:10:13.977+00;True
G552-2307;2020-07-30 00:10:48.875+00;False
G552-2307;2020-07-30 05:21:58.918+00;True
G552-2307;2020-07-30 05:27:24.784+00;False
G552-2307;2020-07-30 18:37:41.919+00;True
G552-2307;2020-07-30 18:38:55.832+00;False
G552-2307;2020-07-30 18:41:20.507+00;True
G552-2307;2020-07-30 18:41:56.715+00;False
G552-2307;2020-07-31 05:13:45.895+00;True
G552-2307;2020-07-31 05:14:21.885+00;False
G552-2307;2020-07-31 10:09:36.143+00;True
G552-2307;2020-07-31 10:29:11.049+00;False
G552-2307;2020-07-31 10:32:10.684+00;True
G552-2307;2020-07-31 10:36:23.14+00;False
G552-2307;2020-07-31 10:50:09.4+00;True
G552-2307;2020-07-31 10:50:46.45+00;False
G552-2307;2020-07-31 11:03:31.759+00;True
G552-2307;2020-07-31 11:04:08.654+00;False
G552-2307;2020-07-31 11:07:47.773+00;True
G552-2307;2020-07-31 11:09:00.469+00;False
G552-2307;2020-07-31 11:53:53.561+00;True
G552-2307;2020-07-31 11:55:43.76+00;False
G552-2307;2020-08-01 04:20:03.093+00;True
G552-2307;2020-08-01 04:20:38.895+00;False
G552-2307;2020-08-01 04:26:03.627+00;True
G552-2307;2020-08-01 04:26:40.662+00;False
G552-2307;2020-08-03 05:39:50.905+00;True
G552-2307;2020-08-03 05:42:15.403+00;False
G552-2307;2020-08-03 06:11:08.759+00;True
G552-2307;2020-08-03 06:11:44.437+00;False
G552-2307;2020-08-03 08:21:10.369+00;True
G552-2307;2020-08-03 08:21:47.544+00;False
G552-2307;2020-08-04 09:57:03.621+00;True
G552-2307;2020-08-04 09:57:41.046+00;False
G552-2307;2020-08-04 11:04:01.38+00;True
G552-2307;2020-08-04 11:13:54.527+00;False
G552-2307;2020-08-04 11:47:13.321+00;True
G552-2307;2020-08-04 11:47:50.06+00;False
G552-2307;2020-08-04 11:54:02.418+00;True
G552-2307;2020-08-04 11:57:05.969+00;False
G552-2307;2020-08-04 14:08:22.366+00;True
G552-2307;2020-08-05 03:15:03.55+00;False
G552-2307;2020-08-05 03:41:04.812+00;True
G552-2307;2020-08-05 03:42:54.543+00;False
G552-2307;2020-08-05 04:31:31.606+00;True
G552-2307;2020-08-05 04:32:08.999+00;False
G552-2307;2020-08-05 05:12:23.692+00;True
G552-2307;2020-08-05 05:15:25.901+00;False
G552-2307;2020-08-05 05:28:01.04+00;True
G552-2307;2020-08-05 05:34:36.299+00;False
G552-2307;2020-08-05 05:36:24.907+00;True
G552-2307;2020-08-05 05:37:00.647+00;False
G552-2307;2020-08-05 06:18:01.454+00;True
G552-2307;2020-08-05 06:19:49.204+00;False
G552-2307;2020-08-05 07:20:36.632+00;True
G552-2307;2020-08-05 07:36:11.749+00;False
G552-2307;2020-08-05 08:21:59.113+00;True
G552-2307;2020-08-05 08:25:34.629+00;False
G552-2307;2020-08-05 09:06:37.526+00;True
G552-2307;2020-08-05 09:07:13.39+00;False
G552-2307;2020-08-05 09:09:36.787+00;True
G552-2307;2020-08-05 09:12:01.696+00;False
G552-2307;2020-08-05 11:32:42.582+00;True
G552-2307;2020-08-05 11:34:05.06+00;False
G552-2307;2020-08-05 13:51:31.568+00;True
G552-2307;2020-08-06 03:05:13.976+00;False
G552-2307;2020-08-06 04:46:06.066+00;True
G552-2307;2020-08-06 04:46:44.754+00;False
G552-2307;2020-08-06 08:23:34.907+00;True
G552-2307;2020-08-06 08:25:34.17+00;False
G552-2307;2020-08-06 11:17:58.986+00;True
G552-2307;2020-08-06 11:19:55.846+00;False
G552-2307;2020-08-06 11:21:52.925+00;True
G552-2307;2020-08-06 11:24:26.305+00;False
G552-2307;2020-08-06 12:32:32.674+00;True
G552-2307;2020-08-07 03:12:46.877+00;False
G552-2307;2020-08-07 07:20:06.441+00;True
G552-2307;2020-08-07 07:20:45.051+00;False
G552-2307;2020-08-10 04:54:39.368+00;True
G552-2307;2020-08-10 05:07:30.996+00;False
G552-2307;2020-08-10 05:12:41.562+00;True
G552-2307;2020-08-10 05:13:59.969+00;False
G552-2307;2020-08-10 11:54:43.618+00;True
G552-2307;2020-08-11 03:13:33.189+00;False
G552-2307;2020-08-11 04:24:55.058+00;True
G552-2307;2020-08-11 04:25:34.292+00;False
G552-2307;2020-08-11 07:25:10.649+00;True
G552-2307;2020-08-11 07:25:48.901+00;False
G552-2307;2020-08-11 07:54:06.504+00;True
G552-2307;2020-08-11 07:54:46.003+00;False
G552-2307;2020-08-11 10:36:08.19+00;True
G552-2307;2020-08-11 10:36:50.45+00;False
G552-2307;2020-08-11 17:43:29.958+00;True
G552-2307;2020-08-12 03:16:53.964+00;False
G552-2307;2020-08-12 04:09:26.931+00;True
G552-2307;2020-08-12 04:10:07.539+00;False
G552-2307;2020-08-12 08:46:54.096+00;True
G552-2307;2020-08-12 08:47:36.169+00;False
G552-2307;2020-08-12 10:25:57.75+00;True
G552-2307;2020-08-12 10:28:01.942+00;False
G552-2307;2020-08-12 10:31:27.27+00;True
G552-2307;2020-08-12 10:32:08.018+00;False
G552-2307;2020-08-12 11:29:40.367+00;True
G552-2307;2020-08-12 11:31:45.074+00;False
G552-2307;2020-08-12 11:33:48.315+00;True
G552-2307;2020-08-12 11:34:29.374+00;False
G552-2307;2020-08-12 13:11:48.149+00;True
G552-2307;2020-08-13 03:03:58.911+00;False
G552-2307;2020-08-13 07:02:36.886+00;True
G552-2307;2020-08-13 07:03:59.863+00;False
G552-2307;2020-08-13 12:12:37.132+00;True
G552-2307;2020-08-13 12:13:19.611+00;False
G552-2307;2020-08-13 16:20:39.815+00;True
G552-2307;2020-08-14 03:01:57.281+00;False
G552-2307;2020-08-14 05:24:50.909+00;True
G552-2307;2020-08-14 05:50:12.138+00;False
G552-2307;2020-08-14 06:42:40.555+00;True
G552-2307;2020-08-14 06:46:46.88+00;False
G552-2307;2020-08-14 09:19:55.698+00;True
G552-2307;2020-08-14 09:24:14.582+00;False
G552-2307;2020-08-14 11:05:07.795+00;True
G552-2307;2020-08-14 15:33:38.435+00;False
G552-2307;2020-08-17 04:56:27.131+00;True
G552-2307;2020-08-17 04:58:34.257+00;False
G552-2307;2020-08-17 05:00:42.099+00;True
G552-2307;2020-08-17 05:08:28.932+00;False
G552-2307;2020-08-17 05:09:53.75+00;True
G552-2307;2020-08-17 07:01:15.304+00;False
G552-2307;2020-08-17 07:08:16.584+00;True
G552-2307;2020-08-17 07:08:58.626+00;False
G552-2307;2020-08-17 07:23:25.961+00;True
G552-2307;2020-08-17 07:24:09.111+00;False
G552-2307;2020-08-17 14:17:01.695+00;True
G552-2307;2020-08-18 03:18:21.328+00;False
G552-2307;2020-08-18 04:04:53.059+00;True
G552-2307;2020-08-18 04:09:15.765+00;False
G552-2307;2020-08-18 11:14:01.064+00;True
G552-2307;2020-08-18 11:18:27.124+00;False
G552-2307;2020-08-18 12:46:48.1+00;True
G552-2307;2020-08-19 03:14:33.396+00;False
G552-2307;2020-08-19 09:20:40.702+00;True
G552-2307;2020-08-19 09:21:25.521+00;False
G552-2307;2020-08-20 07:54:38.296+00;True
G552-2307;2020-08-20 07:59:07.304+00;False
G552-2307;2020-08-20 13:24:22.593+00;True
G552-2307;2020-08-21 03:14:43.647+00;False
G552-2307;2020-08-21 05:23:05.791+00;True
G552-2307;2020-08-21 05:25:15.038+00;False
G552-2307;2020-08-21 05:41:55.753+00;True
G552-2307;2020-08-21 05:46:59.503+00;False
G552-2307;2020-08-21 07:56:07.885+00;True
G552-2307;2020-08-21 07:56:50.661+00;False
G552-2307;2020-08-21 08:02:32.896+00;True
G552-2307;2020-08-21 08:03:58.259+00;False
G552-2307;2020-08-21 08:29:06.649+00;True
G552-2307;2020-08-21 08:32:02.633+00;False
G552-2307;2020-08-21 09:01:40.202+00;True
G552-2307;2020-08-21 09:02:25.739+00;False
G552-2307;2020-08-21 11:42:02.735+00;True
G552-2307;2020-08-24 03:10:44.225+00;False
G552-2307;2020-08-24 04:49:52.231+00;True
G552-2307;2020-08-24 04:52:48.731+00;False
G552-2307;2020-08-24 04:55:45.511+00;True
G552-2307;2020-08-24 04:57:57.893+00;False
G552-2307;2020-08-25 06:15:28.22+00;True
G552-2307;2020-08-25 06:16:11.369+00;False
G552-2307;2020-08-25 07:34:40.743+00;True
G552-2307;2020-08-25 07:39:51.528+00;False
G552-2307;2020-08-25 07:42:49.042+00;True
G552-2307;2020-08-25 07:45:01.721+00;False
G552-2307;2020-08-25 14:04:08.585+00;True
G552-2307;2020-08-26 03:00:10.021+00;False
G552-2307;2020-08-26 03:32:23.091+00;True
G552-2307;2020-08-26 03:34:33.321+00;False
G552-2307;2020-08-26 04:02:19.739+00;True
G552-2307;2020-08-26 04:03:03.03+00;False
G552-2307;2020-08-26 04:08:13.877+00;True
G552-2307;2020-08-26 04:17:59.38+00;False
G552-2307;2020-08-26 04:18:22.952+00;True
G552-2307;2020-08-26 04:28:05.085+00;False
G552-2307;2020-08-26 09:14:33.932+00;True
G552-2307;2020-08-26 09:16:47.907+00;False
G552-2307;2020-08-26 09:33:21.279+00;True
G552-2307;2020-08-26 09:58:01.729+00;False
